NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,860.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,425543.0,427531.0,615339.0,2887.0,1912.0,1806.0,1102.0,308272.0,308976.0,87865.0,1912.0,966.0,1725.0,874.0,60047.0,60898.0
10,930.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,425121.0,427109.0,615339.0,2887.0,1912.0,1806.0,1102.0,307962.0,308666.0,87865.0,1912.0,966.0,1725.0,874.0,59989.0,60840.0
10,1000.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,424685.0,426673.0,615339.0,2887.0,1912.0,1806.0,1102.0,307641.0,308345.0,87865.0,1912.0,966.0,1725.0,874.0,59929.0,60780.0
10,300.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,438298.0,440313.0,615339.0,2887.0,1912.0,1835.0,1126.0,318416.0,319125.0,87865.0,1912.0,966.0,1732.0,877.0,61490.0,62345.0
10,370.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,438213.0,440228.0,615339.0,2887.0,1912.0,1835.0,1126.0,318351.0,319060.0,87865.0,1912.0,966.0,1732.0,877.0,61478.0,62333.0
10,440.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,438043.0,440058.0,615339.0,2887.0,1912.0,1835.0,1126.0,318220.0,318929.0,87865.0,1912.0,966.0,1732.0,877.0,61460.0,62315.0
10,510.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,437810.0,439825.0,615339.0,2887.0,1912.0,1835.0,1126.0,318040.0,318749.0,87865.0,1912.0,966.0,1732.0,877.0,61433.0,62288.0
10,580.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,437531.0,439546.0,615339.0,2887.0,1912.0,1835.0,1126.0,317830.0,318539.0,87865.0,1912.0,966.0,1732.0,877.0,61399.0,62254.0
10,650.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,437212.0,439227.0,615339.0,2887.0,1912.0,1835.0,1126.0,317589.0,318298.0,87865.0,1912.0,966.0,1732.0,877.0,61359.0,62214.0
10,720.0,2000,0.0,0.0,5782.0,2865.0,4535.0,2520.0,436855.0,438870.0,615339.0,2887.0,1912.0,1835.0,1126.0,317324.0,318033.0,87865.0,1912.0,966.0,1732.0,877.0,61312.0,62167.0
