NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,510.0,2500,0.0,0.0,4744.0,2828.0,3370.0,2151.0,260263.0,261482.0,616741.0,1893.0,937.0,1011.0,478.0,177421.0,177954.0,88502.0,1884.0,946.0,1453.0,734.0,41047.0,41766.0
10,580.0,2500,0.0,0.0,4744.0,2828.0,3130.0,2020.0,219575.0,220685.0,616741.0,1893.0,937.0,895.0,425.0,146763.0,147233.0,88502.0,1884.0,946.0,1348.0,679.0,35526.0,36195.0
10,650.0,2500,0.0,0.0,4744.0,2828.0,2913.0,1894.0,185080.0,186099.0,616741.0,1893.0,937.0,790.0,378.0,121339.0,121751.0,88502.0,1884.0,946.0,1264.0,637.0,30699.0,31326.0
10,720.0,2500,0.0,0.0,4744.0,2828.0,2696.0,1781.0,156394.0,157309.0,616741.0,1893.0,937.0,698.0,326.0,100562.0,100934.0,88502.0,1884.0,946.0,1163.0,585.0,26505.0,27083.0
10,790.0,2500,0.0,0.0,4744.0,2828.0,2513.0,1678.0,133188.0,134023.0,616741.0,1893.0,937.0,619.0,288.0,84106.0,84437.0,88502.0,1884.0,946.0,1088.0,544.0,22986.0,23530.0
10,860.0,2500,0.0,0.0,4744.0,2828.0,2300.0,1565.0,113993.0,114728.0,616741.0,1893.0,937.0,534.0,243.0,70826.0,71117.0,88502.0,1884.0,946.0,990.0,490.0,19959.0,20459.0
10,930.0,2500,0.0,0.0,4744.0,2828.0,2118.0,1451.0,98098.0,98765.0,616741.0,1893.0,937.0,476.0,209.0,60086.0,60353.0,88502.0,1884.0,946.0,905.0,456.0,17358.0,17807.0
10,1000.0,2500,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
10,230.0,3000,0.0,0.0,4744.0,2828.0,4061.0,2514.0,448919.0,450466.0,616741.0,1893.0,937.0,1371.0,663.0,328304.0,329012.0,88502.0,1884.0,946.0,1734.0,873.0,61521.0,62382.0
10,300.0,3000,0.0,0.0,4744.0,2828.0,3886.0,2427.0,396572.0,398031.0,616741.0,1893.0,937.0,1266.0,607.0,285240.0,285899.0,88502.0,1884.0,946.0,1672.0,842.0,56720.0,57550.0
