NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalXiccppTracks,#1.TotalBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalXiccppPions,#2.TotalBackgroundPions,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalXiccppKaons,#3.TotalBackgroundKaons
10,300,3250,1.0,0,5782,4044,316554,615339,2887,1562,226666,87865,1912,1566,45280
10,370,500,1.0,0,5782,3969,315187,615339,2887,1519,224577,87865,1912,1540,45737
10,370,750,1.0,0,5782,3969,315187,615339,2887,1519,224577,87865,1912,1540,45737
10,370,1250,1.0,0,5782,3969,315185,615339,2887,1519,224576,87865,1912,1540,45737
10,370,1000,1.0,0,5782,3969,315187,615339,2887,1519,224577,87865,1912,1540,45737
10,370,1500,1.0,0,5782,3968,314838,615339,2887,1518,224287,87865,1912,1540,45708
10,370,1750,1.0,0,5782,3962,312094,615339,2887,1513,222087,87865,1912,1539,45398
10,370,2750,1.0,0,5782,3881,288739,615339,2887,1446,203854,87865,1912,1525,42688
10,370,2500,1.0,0,5782,3913,295257,615339,2887,1470,208870,87865,1912,1533,43495
10,370,2250,1.0,0,5782,3928,301616,615339,2887,1482,213830,87865,1912,1536,44228
10,370,2000,1.0,0,5782,3954,307387,615339,2887,1505,218347,87865,1912,1539,44905
10,370,3000,1.0,0,5782,3852,282087,615339,2887,1429,198723,87865,1912,1513,41887
10,370,3250,1.0,0,5782,3819,275361,615339,2887,1409,193596,87865,1912,1500,41037
10,370,3500,1.0,0,5782,3787,268843,615339,2887,1388,188715,87865,1912,1489,40184
10,370,3750,1.0,0,5782,3748,262449,615339,2887,1362,183879,87865,1912,1476,39383
10,440,500,1.0,0,5782,3675,261164,615339,2887,1314,181985,87865,1912,1457,39637
10,440,1000,1.0,0,5782,3675,261164,615339,2887,1314,181985,87865,1912,1457,39637
10,440,750,1.0,0,5782,3675,261164,615339,2887,1314,181985,87865,1912,1457,39637
10,440,1250,1.0,0,5782,3675,261164,615339,2887,1314,181985,87865,1912,1457,39637
10,440,1500,1.0,0,5782,3675,261163,615339,2887,1314,181984,87865,1912,1457,39637
10,440,1750,1.0,0,5782,3675,260985,615339,2887,1314,181842,87865,1912,1457,39617
10,440,2000,1.0,0,5782,3672,259033,615339,2887,1311,180309,87865,1912,1457,39397
10,440,3000,1.0,0,5782,3598,241950,615339,2887,1256,167207,87865,1912,1438,37226
10,440,2750,1.0,0,5782,3620,246888,615339,2887,1268,170972,87865,1912,1448,37852
10,440,2250,1.0,0,5782,3653,255703,615339,2887,1292,177729,87865,1912,1457,38976
10,440,2500,1.0,0,5782,3644,251490,615339,2887,1286,174465,87865,1912,1454,38456
10,440,3250,1.0,0,5782,3574,236803,615339,2887,1242,163335,87865,1912,1428,36539
10,510,750,1.0,0,5782,3394,216766,615339,2887,1148,147831,87865,1912,1355,34204
10,440,3750,1.0,0,5782,3517,226795,615339,2887,1204,155910,87865,1912,1409,35202
10,510,500,1.0,0,5782,3394,216766,615339,2887,1148,147831,87865,1912,1355,34204
10,440,3500,1.0,0,5782,3548,231819,615339,2887,1225,159665,87865,1912,1419,35854
10,510,1000,1.0,0,5782,3394,216766,615339,2887,1148,147831,87865,1912,1355,34204
10,510,1250,1.0,0,5782,3394,216766,615339,2887,1148,147831,87865,1912,1355,34204
10,510,1500,1.0,0,5782,3394,216766,615339,2887,1148,147831,87865,1912,1355,34204
10,510,1750,1.0,0,5782,3394,216766,615339,2887,1148,147831,87865,1912,1355,34204
10,510,2000,1.0,0,5782,3394,216670,615339,2887,1148,147755,87865,1912,1355,34195
10,510,2250,1.0,0,5782,3387,215375,615339,2887,1141,146776,87865,1912,1355,34018
10,510,2500,1.0,0,5782,3383,213016,615339,2887,1138,144959,87865,1912,1354,33731
10,510,3250,1.0,0,5782,3332,202779,615339,2887,1109,137272,87865,1912,1332,32355
10,510,3000,1.0,0,5782,3352,206532,615339,2887,1120,140064,87865,1912,1341,32874
10,510,2750,1.0,0,5782,3367,209986,615339,2887,1127,142663,87865,1912,1349,33331
10,510,3500,1.0,0,5782,3310,199050,615339,2887,1095,134577,87865,1912,1324,31807
10,580,500,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,580,750,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,510,3750,1.0,0,5782,3284,195153,615339,2887,1076,131720,87865,1912,1317,31263
10,580,1000,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,580,1250,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,580,2000,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,580,1750,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,580,1500,1.0,0,5782,3082,180926,615339,2887,971,120828,87865,1912,1240,29454
10,580,2250,1.0,0,5782,3082,180876,615339,2887,971,120794,87865,1912,1240,29444
10,580,2500,1.0,0,5782,3080,179972,615339,2887,969,120102,87865,1912,1240,29331
10,580,2750,1.0,0,5782,3069,178331,615339,2887,962,118855,87865,1912,1236,29123
10,580,3000,1.0,0,5782,3059,176094,615339,2887,958,117161,87865,1912,1230,28837
10,580,3500,1.0,0,5782,3030,170684,615339,2887,941,113250,87865,1912,1218,28036
10,580,3250,1.0,0,5782,3046,173464,615339,2887,952,115240,87865,1912,1223,28464
10,580,3750,1.0,0,5782,3014,167772,615339,2887,928,111122,87865,1912,1215,27633
10,650,750,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,500,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,1000,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,1500,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,1250,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,1750,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,2250,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,2000,1.0,0,5782,2820,151748,615339,2887,827,99297,87865,1912,1136,25319
10,650,2500,1.0,0,5782,2820,151719,615339,2887,827,99277,87865,1912,1136,25312
10,650,2750,1.0,0,5782,2818,151134,615339,2887,825,98842,87865,1912,1136,25232
10,650,3000,1.0,0,5782,2811,149884,615339,2887,822,97893,87865,1912,1132,25075
10,650,3250,1.0,0,5782,2804,148160,615339,2887,819,96657,87865,1912,1128,24820
10,650,3500,1.0,0,5782,2795,146240,615339,2887,814,95292,87865,1912,1124,24524
10,650,3750,1.0,0,5782,2785,144106,615339,2887,807,93748,87865,1912,1121,24234
10,720,500,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,750,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,1000,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,1250,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,1500,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,1750,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,2500,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,2000,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,2250,1.0,0,5782,2567,128483,615339,2887,713,82547,87865,1912,1024,21939
10,720,3250,1.0,0,5782,2562,127127,615339,2887,710,81570,87865,1912,1022,21741
10,720,3000,1.0,0,5782,2564,128078,615339,2887,712,82248,87865,1912,1022,21884
10,720,2750,1.0,0,5782,2567,128478,615339,2887,713,82544,87865,1912,1024,21938
10,720,3500,1.0,0,5782,2556,125854,615339,2887,706,80671,87865,1912,1020,21540
10,790,500,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,720,3750,1.0,0,5782,2550,124352,615339,2887,702,79585,87865,1912,1018,21343
10,790,750,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,1000,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,1250,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,1500,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,1750,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,2000,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,2500,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,2750,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,2250,1.0,0,5782,2331,109326,615339,2887,615,69157,87865,1912,914,18892
10,790,3000,1.0,0,5782,2331,109321,615339,2887,615,69153,87865,1912,914,18892
10,790,3750,1.0,0,5782,2324,107284,615339,2887,609,67701,87865,1912,913,18601
10,790,3250,1.0,0,5782,2329,108986,615339,2887,613,68917,87865,1912,914,18839
10,790,3500,1.0,0,5782,2327,108278,615339,2887,611,68423,87865,1912,914,18727
10,860,500,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,750,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,1000,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,1250,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,1500,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,1750,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,2000,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,2250,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,2750,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,3000,1.0,0,5782,2138,93469,615339,2887,539,58153,87865,1912,825,16416
10,860,2500,1.0,0,5782,2138,93470,615339,2887,539,58154,87865,1912,825,16416
10,860,3250,1.0,0,5782,2138,93468,615339,2887,539,58152,87865,1912,825,16416
10,930,500,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,860,3750,1.0,0,5782,2136,92722,615339,2887,537,57624,87865,1912,825,16314
10,860,3500,1.0,0,5782,2137,93252,615339,2887,538,58008,87865,1912,825,16382
10,930,750,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,1000,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,1250,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,1500,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,1750,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,2000,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,2250,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,2500,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,2750,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,3250,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,3000,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,3500,1.0,0,5782,1969,80672,615339,2887,485,49411,87865,1912,751,14402
10,930,3750,1.0,0,5782,1968,80489,615339,2887,484,49277,87865,1912,751,14379
10,300,500,1.5,0,5782,4095,332698,615339,2887,1665,241861,87865,1912,1551,45491
10,300,1000,1.5,0,5782,4095,332697,615339,2887,1665,241860,87865,1912,1551,45491
10,300,750,1.5,0,5782,4095,332698,615339,2887,1665,241861,87865,1912,1551,45491
10,300,1250,1.5,0,5782,4093,332145,615339,2887,1663,241412,87865,1912,1551,45433
10,300,1500,1.5,0,5782,4079,328473,615339,2887,1649,238437,87865,1912,1551,45064
10,300,1750,1.5,0,5782,4065,322751,615339,2887,1637,233842,87865,1912,1549,44473
10,300,2000,1.5,0,5782,4049,315719,615339,2887,1623,228230,87865,1912,1547,43770
10,300,2250,1.5,0,5782,4016,308232,615339,2887,1597,222376,87865,1912,1540,42919
10,300,2500,1.5,0,5782,3991,300523,615339,2887,1575,216330,87865,1912,1537,42079
10,300,3500,1.5,0,5782,3820,270274,615339,2887,1457,193058,87865,1912,1484,38513
10,300,3250,1.5,0,5782,3858,277520,615339,2887,1483,198519,87865,1912,1496,39412
10,300,3000,1.5,0,5782,3903,285037,615339,2887,1511,204288,87865,1912,1513,40315
10,300,2750,1.5,0,5782,3941,292709,615339,2887,1535,210260,87865,1912,1527,41190
10,300,3750,1.5,0,5782,3770,263218,615339,2887,1425,187676,87865,1912,1466,37647
10,370,500,1.5,0,5782,3792,275851,615339,2887,1446,196085,87865,1912,1472,39807
10,370,1000,1.5,0,5782,3792,275851,615339,2887,1446,196085,87865,1912,1472,39807
10,370,750,1.5,0,5782,3792,275851,615339,2887,1446,196085,87865,1912,1472,39807
10,370,1250,1.5,0,5782,3792,275849,615339,2887,1446,196084,87865,1912,1472,39807
10,370,2500,1.5,0,5782,3739,258499,615339,2887,1400,182568,87865,1912,1465,37846
10,370,2250,1.5,0,5782,3754,264016,615339,2887,1412,186825,87865,1912,1468,38484
10,370,2000,1.5,0,5782,3778,269021,615339,2887,1433,190689,87865,1912,1471,39075
10,370,1750,1.5,0,5782,3785,273161,615339,2887,1440,193940,87865,1912,1471,39513
10,370,1500,1.5,0,5782,3791,275548,615339,2887,1445,195837,87865,1912,1472,39781
10,370,2750,1.5,0,5782,3709,252829,615339,2887,1377,178234,87865,1912,1458,37152
10,370,3000,1.5,0,5782,3682,247011,615339,2887,1361,173762,87865,1912,1447,36462
10,370,3250,1.5,0,5782,3650,241168,615339,2887,1341,169334,87865,1912,1435,35735
10,370,3750,1.5,0,5782,3581,229859,615339,2887,1296,160879,87865,1912,1411,34276
10,370,3500,1.5,0,5782,3618,235493,615339,2887,1320,165120,87865,1912,1424,34986
10,440,500,1.5,0,5782,3514,228417,615339,2887,1252,158831,87865,1912,1394,34498
10,440,750,1.5,0,5782,3514,228417,615339,2887,1252,158831,87865,1912,1394,34498
10,440,1000,1.5,0,5782,3514,228417,615339,2887,1252,158831,87865,1912,1394,34498
10,440,1250,1.5,0,5782,3514,228417,615339,2887,1252,158831,87865,1912,1394,34498
10,440,1500,1.5,0,5782,3514,228416,615339,2887,1252,158830,87865,1912,1394,34498
10,440,1750,1.5,0,5782,3514,228265,615339,2887,1252,158711,87865,1912,1394,34482
10,440,2500,1.5,0,5782,3485,219994,615339,2887,1226,152356,87865,1912,1391,33464
10,440,2000,1.5,0,5782,3511,226552,615339,2887,1249,157378,87865,1912,1394,34290
10,440,2250,1.5,0,5782,3494,223659,615339,2887,1232,155163,87865,1912,1394,33924
10,440,3000,1.5,0,5782,3442,211712,615339,2887,1197,146087,87865,1912,1377,32409
10,440,2750,1.5,0,5782,3462,216018,615339,2887,1208,149365,87865,1912,1386,32944
10,510,500,1.5,0,5782,3250,189367,615339,2887,1097,128877,87865,1912,1298,29773
10,440,3750,1.5,0,5782,3364,198508,615339,2887,1147,136312,87865,1912,1349,30651
10,440,3500,1.5,0,5782,3393,202933,615339,2887,1166,139602,87865,1912,1359,31227
10,510,750,1.5,0,5782,3250,189367,615339,2887,1097,128877,87865,1912,1298,29773
10,440,3250,1.5,0,5782,3419,207269,615339,2887,1183,142764,87865,1912,1368,31826
10,510,1000,1.5,0,5782,3250,189367,615339,2887,1097,128877,87865,1912,1298,29773
10,510,1250,1.5,0,5782,3250,189367,615339,2887,1097,128877,87865,1912,1298,29773
10,510,1500,1.5,0,5782,3250,189367,615339,2887,1097,128877,87865,1912,1298,29773
10,510,1750,1.5,0,5782,3250,189367,615339,2887,1097,128877,87865,1912,1298,29773
10,510,2000,1.5,0,5782,3250,189281,615339,2887,1097,128811,87865,1912,1298,29764
10,510,2250,1.5,0,5782,3244,188156,615339,2887,1091,127975,87865,1912,1298,29606
10,510,2750,1.5,0,5782,3225,183505,615339,2887,1077,124455,87865,1912,1293,29016
10,510,2500,1.5,0,5782,3240,186113,615339,2887,1088,126412,87865,1912,1297,29362
10,510,3000,1.5,0,5782,3212,180502,615339,2887,1071,122195,87865,1912,1286,28625
10,510,3250,1.5,0,5782,3192,177262,615339,2887,1060,119800,87865,1912,1277,28179
10,580,500,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,510,3500,1.5,0,5782,3170,174037,615339,2887,1046,117489,87865,1912,1269,27705
10,510,3750,1.5,0,5782,3146,170619,615339,2887,1029,114996,87865,1912,1262,27228
10,580,750,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,580,1000,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,580,1250,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,580,1500,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,580,1750,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,580,2000,1.5,0,5782,2960,157972,615339,2887,934,105318,87865,1912,1189,25632
10,580,2250,1.5,0,5782,2960,157926,615339,2887,934,105287,87865,1912,1189,25622
10,580,2500,1.5,0,5782,2958,157150,615339,2887,932,104690,87865,1912,1189,25531
10,580,3250,1.5,0,5782,2924,151521,615339,2887,915,100504,87865,1912,1172,24783
10,580,3000,1.5,0,5782,2937,153789,615339,2887,921,102149,87865,1912,1179,25105
10,580,2750,1.5,0,5782,2947,155730,615339,2887,925,103616,87865,1912,1185,25354
10,580,3500,1.5,0,5782,2908,149117,615339,2887,904,98803,87865,1912,1167,24411
10,650,500,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,580,3750,1.5,0,5782,2893,146567,615339,2887,892,96947,87865,1912,1164,24057
10,650,750,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,1000,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,1250,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,1500,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,1750,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,2000,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,2250,1.5,0,5782,2708,132432,615339,2887,797,86518,87865,1912,1088,22046
10,650,2500,1.5,0,5782,2708,132406,615339,2887,797,86500,87865,1912,1088,22040
10,650,2750,1.5,0,5782,2706,131891,615339,2887,795,86114,87865,1912,1088,21976
10,650,3250,1.5,0,5782,2692,129317,615339,2887,789,84237,87865,1912,1080,21617
10,650,3000,1.5,0,5782,2699,130802,615339,2887,792,85292,87865,1912,1084,21837
10,650,3500,1.5,0,5782,2683,127667,615339,2887,784,83079,87865,1912,1076,21358
10,650,3750,1.5,0,5782,2673,125794,615339,2887,777,81728,87865,1912,1073,21104
10,720,500,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,750,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,1000,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,1250,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,2000,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,1500,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,1750,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,2500,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,2250,1.5,0,5782,2463,112166,615339,2887,685,72002,87865,1912,982,19107
10,720,2750,1.5,0,5782,2463,112162,615339,2887,685,71999,87865,1912,982,19106
10,720,3000,1.5,0,5782,2460,111816,615339,2887,684,71745,87865,1912,980,19057
10,720,3250,1.5,0,5782,2458,110990,615339,2887,682,71163,87865,1912,980,18932
10,720,3500,1.5,0,5782,2452,109888,615339,2887,678,70393,87865,1912,978,18759
10,720,3750,1.5,0,5782,2446,108569,615339,2887,674,69438,87865,1912,976,18592
10,790,750,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,500,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,1000,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,1250,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,1500,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,1750,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,2500,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,2250,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,2000,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,2750,1.5,0,5782,2237,95423,615339,2887,592,60358,87865,1912,877,16425
10,790,3000,1.5,0,5782,2237,95418,615339,2887,592,60354,87865,1912,877,16425
10,790,3250,1.5,0,5782,2235,95122,615339,2887,590,60147,87865,1912,877,16380
10,790,3750,1.5,0,5782,2230,93639,615339,2887,586,59089,87865,1912,876,16177
10,790,3500,1.5,0,5782,2233,94501,615339,2887,588,59718,87865,1912,877,16280
10,860,500,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,750,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,1000,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,1250,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,1500,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,1750,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,2000,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,2250,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,2750,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,2500,1.5,0,5782,2053,81554,615339,2887,519,50745,87865,1912,791,14277
10,860,3000,1.5,0,5782,2053,81553,615339,2887,519,50744,87865,1912,791,14277
10,860,3250,1.5,0,5782,2053,81552,615339,2887,519,50743,87865,1912,791,14277
10,860,3500,1.5,0,5782,2052,81361,615339,2887,518,50617,87865,1912,791,14246
10,930,500,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,750,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,860,3750,1.5,0,5782,2051,80902,615339,2887,517,50281,87865,1912,791,14190
10,930,1000,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,1250,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,1500,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,1750,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,2000,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,2250,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,3000,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,2750,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,2500,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,3250,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,3500,1.5,0,5782,1888,70358,615339,2887,467,43112,87865,1912,718,12517
10,930,3750,1.5,0,5782,1887,70199,615339,2887,466,42996,87865,1912,718,12499
10,300,750,2.0,0,5782,3880,289939,615339,2887,1565,210417,87865,1912,1465,39274
10,300,1000,2.0,0,5782,3880,289938,615339,2887,1565,210416,87865,1912,1465,39274
10,300,500,2.0,0,5782,3880,289939,615339,2887,1565,210417,87865,1912,1465,39274
10,300,1250,2.0,0,5782,3878,289454,615339,2887,1563,210027,87865,1912,1465,39224
10,300,1500,2.0,0,5782,3864,286195,615339,2887,1549,207424,87865,1912,1465,38886
10,300,1750,2.0,0,5782,3852,281162,615339,2887,1539,203447,87865,1912,1463,38356
10,300,2000,2.0,0,5782,3838,274969,615339,2887,1527,198561,87865,1912,1461,37741
10,300,2250,2.0,0,5782,3807,268432,615339,2887,1502,193499,87865,1912,1455,37010
10,300,3250,2.0,0,5782,3657,241523,615339,2887,1394,172755,87865,1912,1413,33966
10,300,3500,2.0,0,5782,3619,235223,615339,2887,1368,168016,87865,1912,1401,33202
10,300,3000,2.0,0,5782,3702,248102,615339,2887,1422,177780,87865,1912,1430,34745
10,300,2750,2.0,0,5782,3737,254833,615339,2887,1445,182976,87865,1912,1442,35505
10,300,2500,2.0,0,5782,3785,261686,615339,2887,1483,188259,87865,1912,1452,36275
10,300,3750,2.0,0,5782,3572,229052,615339,2887,1338,163325,87865,1912,1384,32450
10,370,500,2.0,0,5782,3599,239902,615339,2887,1362,170322,87865,1912,1391,34295
10,370,1000,2.0,0,5782,3599,239902,615339,2887,1362,170322,87865,1912,1391,34295
10,370,750,2.0,0,5782,3599,239902,615339,2887,1362,170322,87865,1912,1391,34295
10,370,2250,2.0,0,5782,3565,229536,615339,2887,1331,162305,87865,1912,1388,33143
10,370,1750,2.0,0,5782,3594,237549,615339,2887,1358,168478,87865,1912,1390,34031
10,370,2000,2.0,0,5782,3588,233909,615339,2887,1352,165655,87865,1912,1390,33647
10,370,1500,2.0,0,5782,3598,239636,615339,2887,1361,170106,87865,1912,1391,34271
10,370,1250,2.0,0,5782,3599,239900,615339,2887,1362,170321,87865,1912,1391,34295
10,370,2500,2.0,0,5782,3551,224748,615339,2887,1320,158648,87865,1912,1385,32592
10,370,2750,2.0,0,5782,3521,219801,615339,2887,1297,154897,87865,1912,1378,31994
10,370,3000,2.0,0,5782,3496,214712,615339,2887,1281,151018,87865,1912,1369,31394
10,370,3250,2.0,0,5782,3464,209616,615339,2887,1261,147170,87865,1912,1357,30771
10,370,3750,2.0,0,5782,3397,199771,615339,2887,1218,139813,87865,1912,1333,29532
10,370,3500,2.0,0,5782,3432,204684,615339,2887,1240,143505,87865,1912,1346,30139
10,440,500,2.0,0,5782,3342,198341,615339,2887,1183,137820,87865,1912,1319,29695
10,440,750,2.0,0,5782,3342,198341,615339,2887,1183,137820,87865,1912,1319,29695
10,440,1000,2.0,0,5782,3342,198341,615339,2887,1183,137820,87865,1912,1319,29695
10,440,1250,2.0,0,5782,3342,198341,615339,2887,1183,137820,87865,1912,1319,29695
10,440,1500,2.0,0,5782,3342,198340,615339,2887,1183,137819,87865,1912,1319,29695
10,440,1750,2.0,0,5782,3342,198207,615339,2887,1183,137714,87865,1912,1319,29682
10,440,2000,2.0,0,5782,3339,196711,615339,2887,1180,136561,87865,1912,1319,29517
10,440,2500,2.0,0,5782,3313,191050,615339,2887,1157,132276,87865,1912,1316,28802
10,440,2250,2.0,0,5782,3322,194179,615339,2887,1163,134640,87865,1912,1319,29196
10,440,2750,2.0,0,5782,3290,187580,615339,2887,1139,129677,87865,1912,1311,28357
10,440,3750,2.0,0,5782,3193,172373,615339,2887,1078,118387,87865,1912,1275,26394
